s_name,b_hours,county,address,rate,geo_loc,pic_url,gmaps_url,s_type,comm,area,create_time,update_time,spot_id
角板山形象商圈,"
星期三 09:30–17:00
星期四 09:30–17:00
星期五 09:30–17:00
星期六 09:30–17:00
星期日 09:30–17:00
星期一 09:30–17:00
星期二 09:30–17:00",桃園市,桃園市復興區中正路,4.1,POINT(121.35127 24.81611),https://lh3.googleusercontent.com/p/AF1QipNjwnzD1ZOXWfQvvsOsu7lv-GZs1PDB24Szxtjg=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ__rq8yoXaDQRdl_eKz-pxuQ,戶外,2671.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,db29d1d7-2dce-5f38-82a8-2d941ca27a12
桃園地景公園(彩韻廣場),"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市桃園區國際路二段546號,3.8,POINT(121.28695 25.00279),https://lh3.googleusercontent.com/p/AF1QipP0hozcBvk7pD9iI4Aa0REZ0oDja74jHEnd10vD=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJK3_1PQsfaDQRAI4Z9ngy1C8,戶外,255.0,桃園區,2025-05-07 03:50:30,2025-05-07 03:50:30,56a78797-7f0b-5a81-a744-983430ee3169
新屋百年石滬群,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市新屋區觀海路一段,4.1,POINT(120.98952 24.94824),https://lh3.googleusercontent.com/p/AF1QipPmjvY4RlyrXAaHwo_APtmHEHnjziebwlYgzxpy=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJH2YNOwAuaDQRrdjntDpX_Xo,戶外,170.0,新屋區,2025-05-07 03:50:30,2025-05-07 03:50:30,461698de-471e-5505-873a-7ace4c68d7e8
龍岡森林公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市中壢區龍岡路三段,4.3,POINT(121.23575 24.93391),https://lh3.googleusercontent.com/p/AF1QipOrnNrFMsVzr0HX8OUNRLGr8Rltx_bpg-n3Jjwz=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ47-kaF8iaDQRS-l2988H-60,戶外,3196.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,dcf0b548-f24c-54f1-b50b-eafe6a36f2cd
桃園中正藝文特區商圈,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市桃園區中正路1067號,4.5,POINT(121.29831 25.01620),https://lh3.googleusercontent.com/p/AF1QipN0wrYj9fxn4PuBhIuLwmGyGAmgkk2aTiz0-8rX=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJMylx2rsfaDQRc_cJ0HI2_Rc,戶外,451.0,桃園區,2025-05-07 03:50:30,2025-05-07 03:50:30,cad2ee4c-da0e-5c30-899a-b28fa3c80bad
桃園市立圖書館龍岡分館,"
星期三 08:30–21:00
星期四 08:30–21:00
星期五 08:30–21:00
星期六 08:30–21:00
星期日 08:30–17:00
星期一 08:30–17:00
星期二 08:30–21:00",桃園市,桃園市中壢區台貿一街100號,4.6,POINT(121.25601 24.93755),https://lh3.googleusercontent.com/p/AF1QipOWwH8z3cxmpXWtPwIAZDp1VTywwUkmSWN9-bE8=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ58y1PXoiaDQRskkNsbUOKLk,室內,1005.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,f291ca0a-3a98-5615-84c3-afb84b01901e
溪口部落文化廣場,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市復興區澤仁里4鄰溪口台59之1號,3.8,POINT(121.34709 24.80363),https://lh3.googleusercontent.com/p/AF1QipNdNI-TEeyMgCC52e_NjzYutVp-0E-gCGbWw09X=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJxSHRVMgWaDQRj6-tBGxy0aA,戶外,1323.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,10906d08-0e5e-5e94-8717-00aa7047b9a6
大溪歷史館,"
星期三 09:30–17:00
星期四 09:30–17:00
星期五 09:30–17:00
星期六 09:30–17:00
星期日 09:30–17:00
星期一 休息
星期二 09:30–17:00",桃園市,桃園市大溪區普濟路23號,4.4,POINT(121.28650 24.88090),https://lh3.googleusercontent.com/p/AF1QipMN0vysFWOoZ5EAhUC66avB9STkjRlKSqtWfESl=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJzVmCv2wZaDQRDaJIUhlp46Y,室內,310.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,a1f9edff-ccfc-5f73-842c-666fb33622bd
藝師館,"
星期三 09:30–17:00
星期四 09:30–17:00
星期五 09:30–17:00
星期六 09:30–17:00
星期日 09:30–17:00
星期一 休息
星期二 09:30–17:00",桃園市,桃園市大溪區普濟路52號,4.5,POINT(121.28664 24.88103),https://lh3.googleusercontent.com/p/AF1QipMs5DA105uDpXLlSIAybwtC90J8Z3gmEuV1m6t1=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJeT4jNyAYaDQRumbvXFRrlVI,室內,416.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,e6c0aad6-2d3e-5b4c-be33-29ebf6827c01
大溪普濟堂,"
星期三 05:00–21:00
星期四 05:00–21:00
星期五 05:00–21:00
星期六 05:00–21:00
星期日 05:00–21:00
星期一 05:00–21:00
星期二 05:00–21:00",桃園市,桃園市大溪區普濟路124號,4.7,POINT(121.28610 24.88653),https://lh3.googleusercontent.com/p/AF1QipNNSavSH3TvyuIx0UAhHko8wUKw5UgWjGAdICkH=w411-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ59rofCIYaDQRNJ9N7g5dCQ4,戶外,605.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,b648873a-d2bd-584f-9fb6-36e41c080ddd
赫威神木群,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市復興區霞雲里,4.6,POINT(121.43758 24.79034),https://lh3.googleusercontent.com/p/AF1QipOdbuL6EbZ3JKn8_86ylwsFCSJVYmsfEVHOZiem=w408-h611-k-no,https://www.google.com/maps/place/?q=place_id:ChIJdfsp8wgRaDQRulybXQQNKwU,戶外,107.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,4d23ff2a-4fc4-51aa-8f76-0cca4f934e31
乳姑山,"
星期三 18:00–02:00
星期四 18:00–02:00
星期五 18:00–02:00
星期六 14:00–02:00
星期日 14:00–02:00
星期一 18:00–02:00
星期二 18:00–02:00",桃園市,桃園市龍潭區楊銅路二段712之1號,4.3,POINT(121.18415 24.86805),https://lh3.googleusercontent.com/p/AF1QipMW7xIqU0txtNorA3i4g8lI1Z3KHDvIMBshCrki=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3crIno88aDQR7eAWvABwVA8,戶外,857.0,龍潭區,2025-05-07 03:50:30,2025-05-07 03:50:30,6637e06d-a9c8-58a6-b437-b62f8f4b7669
國立體育大學,"
星期三 09:00–12:00 13:30–16:30
星期四 09:00–12:00 13:30–16:30
星期五 09:00–12:00 13:30–16:30
星期六 休息
星期日 休息
星期一 09:00–12:00 13:30–16:30
星期二 09:00–12:00 13:30–16:30",桃園市,桃園市龜山區文化一路250號,4.4,POINT(121.38776 25.03139),https://lh3.googleusercontent.com/p/AF1QipMxPlQVQpgAj45u8BcBr-YzjoKhbGZDpB9zTcIo=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJHcpttWWnQjQRAXdBYSK0CZc,戶外,692.0,龜山區,2025-05-07 03:50:30,2025-05-07 03:50:30,3630b9ca-13e6-5889-992e-54fefca6b477
環球購物中心 桃園A8,"
星期三 11:00–22:00
星期四 11:00–22:00
星期五 11:00–22:00
星期六 11:00–22:00
星期日 11:00–22:00
星期一 11:00–22:00
星期二 11:00–22:00",桃園市,桃園市龜山區復興一路8號,4.1,POINT(121.37007 25.06060),https://lh3.googleusercontent.com/p/AF1QipOHlOp2h10T9Og__VfU-E3SJEkjM94qmkS7Tzmt=w408-h543-k-no,https://www.google.com/maps/place/?q=place_id:ChIJx5MUFjunQjQRJrC61VPRFVQ,室內,8162.0,龜山區,2025-05-07 03:50:30,2025-05-07 03:50:30,9e5836ae-fda8-5737-93bc-06a0591d9f38
中壢藝術館,,桃園市,桃園市中壢區中美路16號,4.3,POINT(121.22743 24.95824),https://lh3.googleusercontent.com/p/AF1QipObLIgRNMlDoUlM9iYjUTwObYQCdpQnqyrYTTrb=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJrT93kTciaDQR-FDm9EHz0B4,室內,2625.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,3490834d-6f6d-56cc-b9f5-3a4add288af2
臺灣桃園國際機場,,桃園市,桃園市大園區航站南路9號,4.3,POINT(121.23116 25.08049),https://lh3.googleusercontent.com/p/AF1QipNWFIVH9yHWD7O5EJIj2ooZZcX2y9Glo4XwHDK9=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ1RXSYsCfQjQRCbG1qZC2o3A,戶外,24842.0,大園區,2025-05-07 03:50:30,2025-05-07 03:50:30,672ab0f0-bd9f-5699-8bb4-d1efd855d2e3
茄苳里埤塘公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市八德區茄苳里,4.1,POINT(121.27264 24.96556),https://lh3.googleusercontent.com/p/AF1QipPxYlvjcZ0tPeMg3gxAZ010xweTg25sXGuCQ7kN=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ5xgBG60YaDQRv9_DpEob5EU,戶外,679.0,八德區,2025-05-07 03:50:30,2025-05-07 03:50:30,144e5f6c-0585-5868-8d9f-67b11f4470cc
魅力金三角形象商圈,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市平鎮區中山路68號,4.6,POINT(121.25437 24.92790),https://lh3.googleusercontent.com/p/AF1QipM-77nWDZ5rLXxhaDhQifT5u5eITvpI_Joi6LU=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ1cZJKtgjaDQRTLWr1gfPYFw,戶外,29.0,平鎮區,2025-05-07 03:50:30,2025-05-07 03:50:30,456e9093-fbc6-5bd1-900e-7c0d93813170
雲南文化公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市平鎮區忠貞一街,4.0,POINT(121.25506 24.92872),https://lh3.googleusercontent.com/p/AF1QipPUtV7GqGFBBc4Fy1eEixTIIgDQspuXdwuK5gUW=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKVfdhn0iaDQRhm3YgHCDEE8,戶外,1269.0,平鎮區,2025-05-07 03:50:30,2025-05-07 03:50:30,79866825-ea3d-5bba-a030-97a29cbb6ce5
蘆竹德馨堂,"
星期三 休息
星期四 休息
星期五 休息
星期六 08:00–17:00
星期日 08:00–17:00
星期一 休息
星期二 休息",桃園市,桃園市蘆竹區南山路三段68號,3.9,POINT(121.28603 25.07931),https://lh3.googleusercontent.com/p/AF1QipNtbUJvG2J6i5MEDznwsGchpQqOClZ6P40SrHh-=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJH7_li0egQjQRxzAZdLu4aVQ,戶外,296.0,蘆竹區,2025-05-07 03:50:30,2025-05-07 03:50:30,25734043-4805-5c6a-ae44-5c688cd0efb7
桃園市土地公文化館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",桃園市,桃園市桃園區三民路一段100號,4.5,POINT(121.32127 24.99818),https://lh3.googleusercontent.com/p/AF1QipP3eO9tHHGKuoJHlYy1KlqXkNgxTSa0MXShpHtj=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ06nF3_ceaDQRGrhoaMn69Ic,室內,802.0,桃園區,2025-05-07 03:50:30,2025-05-07 03:50:30,81dd235d-c319-57bf-acc2-32450c012bea
葡萄王健康活力能量館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",桃園市,桃園市平鎮區金陵路二段402號,4.1,POINT(121.22531 24.93401),https://lh3.googleusercontent.com/p/AF1QipNFpeKimxcLO1punm74rBtjcVOTohOWDdIZhchm=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJsRHF9fgiaDQRgxrXJG7wUjo,室內,1910.0,平鎮區,2025-05-07 03:50:30,2025-05-07 03:50:30,e91dcc8b-ee92-5ed0-a8cb-b676ab9b5f15
禾宇大賣場,"
星期三 08:00–22:00
星期四 08:00–22:00
星期五 08:00–22:00
星期六 08:00–22:00
星期日 08:00–22:00
星期一 08:00–22:00
星期二 08:00–22:00",桃園市,桃園市大園區中華路112號,4.0,POINT(121.20033 25.06795),https://lh3.googleusercontent.com/p/AF1QipMjaLKvIYHq_44_TEFElLVrXLUxY0TI6CCn6teu=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJN56q550gaDQR9YeOpctdYp8,室內,178.0,大園區,2025-05-07 03:50:30,2025-05-07 03:50:30,a13bd292-c05b-59fb-9e49-0b243619db79
樂信瓦旦紀念公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市復興區羅馬公路118號,4.0,POINT(121.36396 24.79178),https://lh3.googleusercontent.com/p/AF1QipNE3dUIIS-ZuEQPkWSITDSq7uj1LcFbFLJtK2Qv=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ173bNE8RaDQRyXA5BPUPQto,戶外,318.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,b2b1af7a-7384-5f56-a6cd-b46d40d2f027
千郁休閒農場,,桃園市,桃園市蘆竹區八德二路288號,4.4,POINT(121.33934 25.06967),https://lh3.googleusercontent.com/p/AF1QipMyJL1rOgiXjpZBedD4NBLx3jrfidBwAXq4f4OY=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJbcteI9ugQjQRYS36inSl0Aw,戶外,764.0,蘆竹區,2025-05-07 03:50:30,2025-05-07 03:50:30,e8549f00-09e6-59c6-b338-8dc6bc8342ad
新溪口吊橋,,桃園市,桃園市復興區中山路8號,4.0,POINT(121.34744 24.80956),https://lh3.googleusercontent.com/p/AF1QipP5mtdDjh-76NsUVWrcsqDSbbYaVMSDzePprHVM=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJTa3dCs4WaDQRWMA1q0Y3kGk,戶外,4460.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,400eaa87-3dc7-5ba1-beab-dcac62c8e491
泰雅故事公園,"
星期三 10:00–17:00
星期四 10:00–17:00
星期五 10:00–17:00
星期六 10:00–17:00
星期日 10:00–17:00
星期一 10:00–17:00
星期二 休息",桃園市,桃園市復興區,3.7,POINT(121.36619 24.79249),https://lh3.googleusercontent.com/p/AF1QipNE4UrSe3_8PU6FywNX1NRtWfs3OmUZEG26UzSb=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ2SKgTUYRaDQRQHW8mU8tx48,戶外,195.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,875912b6-9824-5669-915c-1501938d2c38
桃園77藝文町,,桃園市,桃園市桃園區中正路77巷5號,4.1,POINT(121.31148 24.99170),https://lh3.googleusercontent.com/p/AF1QipM3TgBAeMzFwSjTUo4c74Es9MCoX1hx61MOxIpk=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJH9DgTi4faDQRSjDnQhBIKrs,室內,1929.0,桃園區,2025-05-07 03:50:30,2025-05-07 03:50:30,d6ba2043-87a8-571f-aeb3-dcf5715886ff
桃園市政府消防局訓練中心暨防災教育館,"
星期三 09:00–12:00 13:30–16:30
星期四 09:00–12:00 13:30–16:30
星期五 09:00–12:00 13:30–16:30
星期六 09:00–12:00 13:30–16:30
星期日 休息
星期一 休息
星期二 09:00–12:00 13:30–16:30",桃園市,桃園市八德區介壽路二段901巷49弄35號,4.8,POINT(121.29871 24.93718),https://lh3.googleusercontent.com/p/AF1QipObBAahuPT_bQ8rVAw7DQDcePkUHrJr8PvMZi-H=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJSVhwuucYaDQRmQyVehM_ftc,室內,2712.0,八德區,2025-05-07 03:50:30,2025-05-07 03:50:30,382a0819-b688-5905-8ad4-c57e468ef569
圳頭里軍史公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市大園區西部濱海公路76號,3.8,POINT(121.19674 25.09346),https://lh3.googleusercontent.com/p/AF1QipMoShwwS2yVBl_x32wwl5SCV_9gQ-zPeFcNopPg=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJRQgWAEGeQjQRQXws1ZQlfyg,室內,1085.0,大園區,2025-05-07 03:50:30,2025-05-07 03:50:30,9ede203d-2c10-570c-a143-3dcb85de1abc
保甲古道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市楊梅區老莊路783巷,3.8,POINT(121.16549 24.88259),https://lh3.googleusercontent.com/p/AF1QipOpWsG-NBoJCzHBubdlHLGvIBWKjQL9AbwAjreY=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJff-M9V47aDQRpf7Q0RczNWM,戶外,346.0,楊梅區,2025-05-07 03:50:30,2025-05-07 03:50:30,10dfadcc-4bdd-5fa2-9cfb-7d93f85796be
福人步道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市楊梅區福人路,4.3,POINT(121.15236 24.89566),https://lh3.googleusercontent.com/p/AF1QipPr7YWEwUhdKd9CFf00ZbTLCAdgkDixEgWJyd1F=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJD6im7EY7aDQR-M3JW8Koxz8,戶外,1264.0,楊梅區,2025-05-07 03:50:30,2025-05-07 03:50:30,6af421c7-82c9-55dc-ace3-38e497af8170
菱潭街興創基地,"
星期三 11:00–17:00
星期四 11:00–17:00
星期五 11:00–17:00
星期六 12:00–18:00
星期日 12:00–18:00
星期一 休息
星期二 休息",桃園市,桃園市龍潭區龍元路45之31號,3.9,POINT(121.21259 24.86479),https://lh3.googleusercontent.com/p/AF1QipPhnxqSF3_LgNNDpNwsrfO8pdMu7_kUJp2ZD3NG=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJBfdJNOM8aDQR9vYYLrm1JfU,戶外,869.0,龍潭區,2025-05-07 03:50:30,2025-05-07 03:50:30,6bc93c0b-23de-52e9-b260-60e3e4458093
桃園光影文化館,,桃園市,桃園市桃園區埔新路12號,4.1,POINT(121.30744 24.99916),https://lh3.googleusercontent.com/p/AF1QipN22hTRPeBWC6hbQY4iQtu3gLl1Rx-UCQgyiuF7=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJX0rSLwAfaDQR8_JFHqUq5aA,室內,601.0,桃園區,2025-05-07 03:50:30,2025-05-07 03:50:30,96c709f7-3522-5fdd-b5a8-63d08159f07c
中壢光影電影館,,桃園市,桃園市中壢區龍清街116巷31號,4.5,POINT(121.23781 24.93550),https://lh3.googleusercontent.com/p/AF1QipP4cXoUyeUP-DB3gpqWRI5FMXm5rz1tu59N-r5j=w408-h303-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPajlTF4iaDQRTo5M-veH-os,室內,574.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,f14436cf-181c-5765-9b86-63ee4d78771e
大溪南興落羽松,"
星期三 07:30–17:30
星期四 07:30–17:30
星期五 07:30–17:30
星期六 07:30–17:30
星期日 07:30–17:30
星期一 07:30–17:30
星期二 07:30–17:30",桃園市,桃園市大溪區浮筧街158之1號,3.8,POINT(121.26243 24.91719),https://lh3.googleusercontent.com/p/AF1QipMkt9tl43ovIf6yUjzKMvWHCVv8wvhNMtaZnJP0=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPcCyVngYaDQRjPRHfzB-rsU,戶外,6367.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,a43b755c-c914-5df9-8270-e7303d80c72a
桃蘆坑休閒農場,"
星期三 休息
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 休息",桃園市,桃園市蘆竹區山林路三段855之1號,3.8,POINT(121.33231 25.07893),https://lh3.googleusercontent.com/p/AF1QipP5LvsWRJQsgm0bq9SZGI-oOCg9f07-9c8CQFYW=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJwWmcRd-gQjQRM23amavXVGw,戶外,517.0,蘆竹區,2025-05-07 03:50:30,2025-05-07 03:50:30,b5edfc09-e1cb-5a80-a99f-d11c8a392a44
侏羅紀自然科學博物館 ,"
星期三 10:00–18:30
星期四 10:00–18:30
星期五 10:00–18:30
星期六 10:00–18:30
星期日 10:00–18:30
星期一 10:00–18:30
星期二 10:00–18:30",桃園市,桃園市蘆竹區新南路一段125號B1,4.8,POINT(121.29539 25.04351),https://lh3.googleusercontent.com/p/AF1QipOOGoShyF-lzM2FQp3K1KWj0nZeJOuU_aQeWz3s=w428-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJxVPm0HWgQjQRNidbV6A0zUM,室內,358.0,蘆竹區,2025-05-07 03:50:30,2025-05-07 03:50:30,040ae267-c431-5cb9-98de-97a3842487a9
鳳飛飛故事館,"
星期三 09:30–17:00
星期四 09:30–17:00
星期五 09:30–17:00
星期六 09:30–17:00
星期日 09:30–17:00
星期一 休息
星期二 09:30–17:00",桃園市,桃園市大溪區普濟路5號,4.5,POINT(121.28715 24.87992),https://lh3.googleusercontent.com/p/AF1QipOIBNgaKjMGv2_etY6ztSixH6-MZAPk4y1iTBsh=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJa3TldjQZaDQRve2IXpVU5B4,室內,428.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,86a147ac-127a-5090-affc-6ad63193b27a
四維商圈,,桃園市,桃園市楊梅區四維路,2.6,POINT(121.17988 24.91470),https://lh3.googleusercontent.com/p/AF1QipPFBNl0LLbqP39xuHcUwpurhcnDDUvxm9c7F0L9=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJJe1emIMjaDQRVsMG3bpW1TQ,戶外,5.0,楊梅區,2025-05-07 03:50:30,2025-05-07 03:50:30,b516fc91-ac58-5719-9dd4-892f7605e9ef
名人堂花園大飯店,,桃園市,桃園市龍潭區民生路141巷150號,4.5,POINT(121.22881 24.84383),https://lh3.googleusercontent.com/gps-proxy/ALd4DhGPUleQ2dlxxPjxpfGB1un1P66MB7VoRdbXJNrRsR1BZy00giwDzVmrQtSG30ibrNiN8QFti0dbro1HmN5amH-nvG0bFuIgLXQy7e1A1TfGLYVFNnwrjvw-3gFoTfZTTxpsND05R_cw_ijLfAKwxzQ_sjlcUfXA-CyJScVRgCBgNqxPNJXc8EMMpw=w408-h300-k-no,https://www.google.com/maps/place/?q=place_id:ChIJSyab2oc9aDQRnsENHKRP3KA,室內,8180.0,龍潭區,2025-05-07 03:50:30,2025-05-07 03:50:30,b79081a4-1671-5aa0-8652-a68a39c0fbda
壢小故事森林,"
星期三 10:00–18:30
星期四 10:00–18:30
星期五 10:00–18:30
星期六 10:00–18:30
星期日 10:00–18:30
星期一 休息
星期二 10:00–18:30",桃園市,桃園市中壢區博愛路52號,4.1,POINT(121.22042 24.95383),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosdBU8jRXs8ROfZqogvTt5m9ovGTElgrgC1BYBl4UKgouDDQxCYz0YeLtW6Wi2W5Q1Vp79Xfyvl35UJDzDP0uRguQyMnnWy7lQ4pWF-W1PyR4jt2vni-FYu9Zn0F8H_7TLsiQN=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJP3V9BpMjaDQR-tQG41SO56c,戶外,755.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,91100969-65e0-5f4a-9bcb-7b989670234f
中壢警察局日式宿舍群,"
星期三 11:00–14:00 17:00–20:00
星期四 11:00–14:00 17:00–20:00
星期五 11:00–14:00 17:00–20:00
星期六 11:00–14:00 17:00–20:00
星期日 11:00–14:00 17:00–20:00
星期一 休息
星期二 11:00–14:00 17:00–20:00",桃園市,桃園市中壢區延平路627號,4.1,POINT(121.22211 24.95362),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplGHBA3wBUcRUeN0W_elsGIbGzscMgmqluuzLTMyjo--X4wS94iR8bzJjmTi0wqhJ1n4IYbJglB9u2VTq_NLJVW8WdtroYZCP4w_PQvlBt7SmOeUCGkgqvX1m5d_8t23LSCNVe=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJH8OC3ksiaDQR2KHZ2jJ0rI4,戶外,103.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,178f7a0c-e523-563e-9127-df190854c25f
自然接觸保養品亮點體驗園,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 09:00–17:00",桃園市,桃園市楊梅區楊湖路一段351號,4.8,POINT(121.13444 24.91172),https://lh3.googleusercontent.com/p/AF1QipMGiQLBbWK9eWrQkas7RNqlTd1wBcMgs4fJG2hO=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJv740YOI7aDQR4cZSOJBJcs4,戶外,1168.0,楊梅區,2025-05-07 03:50:30,2025-05-07 03:50:30,8ed034f7-1f97-5942-8ecb-e8fe464bf2ab
